48870,17.7688986546488,9.67532832361436,15.2424390431786,-3.54376483596062,20.0506312284008,3.70178700528857,5.01787499985725,2.27601024867758,-1.49136523062619,2.66226683173612
48870.004,16.2341633598369,9.44915064757978,16.3785964293894,-1.37750964615782,16.7861368670156,-2.95596495140833,1.2776611146114,-2.8561131917971,-9.29246759136872,-4.557964413933
48870.008,14.3280865375257,8.36219771867536,16.272387633903,-1.29389133449668,12.184618626743,-10.3464414489832,-2.4879168972315,-7.09037419927778,-15.875332147246,-10.3595434155071
48870.012,12.2241266396636,6.75921984575597,14.1334236281046,-3.62033281553873,6.63569838502237,-17.4506269407439,-6.15687007267178,-10.897132653417,-20.8979025524696,-14.803539058558
48870.016,10.3137641843027,5.64584726853587,9.65013156711755,-7.8831117330304,1.3249706718702,-23.0389572805497,-8.84483313576829,-14.3262083478038,-23.6127687659962,-17.7292673649546
48870.02,9.23135073604811,6.06294852066182,3.63130218740519,-12.8981779138756,-1.84112809467425,-25.5467811761228,-9.1952559412123,-16.6811282445273,-22.8825821805716,-18.5081071008496
48870.024,9.6011625836423,8.48935727130175,-2.08745638620211,-17.1411391332476,-0.918372342423529,-23.2918798437559,-6.09645969582314,-16.7455016012464,-17.760657637303,-16.0682033958818
48870.028,11.6019856841121,12.566117718254,-5.53134604796782,-19.3790804748339,5.02350358095158,-15.3709214018081,0.575260060897403,-13.4946349668187,-8.32548563373589,-9.44350284496984
48870.032,14.6863191264894,17.1910170153929,-5.62785993807097,-19.2738484869488,15.1065955647256,-2.6803904207046,9.61512873640128,-6.89445697621464,3.86119338890088,1.22750459189447
48870.036,17.7780319402406,20.934008141489,-2.66020948871977,-17.4986178933146,26.7504915984515,12.0084451445311,18.7991193547086,1.73937602325312,16.1069696794766,13.9764605554748
48870.04,19.8895893727492,22.6211548972804,2.06699944247562,-15.2017944069805,36.7829846443423,25.305543380488,25.7502997668171,10.1517978802258,25.6216337642328,25.4420618513085
48870.044,20.6758455318592,21.7754478462717,6.96607273817804,-13.2232304902784,42.8913102477712,34.8816242608386,28.9182822978942,16.187849864947,30.6416113545288,32.5321379389043
48870.048,20.4539875716899,18.6272932267482,10.8170655959265,-11.7141319015477,44.4373028738644,40.1903445149911,28.1148665255069,18.8457889925378,31.0178218285415,34.1753721736578
48870.052,19.716509587103,13.7519971028405,13.1172240145138,-10.4224588916711,42.1826938557167,41.7752049962305,24.3271377826739,18.6176833870709,27.9698064117728,31.7179294235534
48870.056,18.6387602010292,7.73512665544672,14.1413113994643,-9.26953451374598,37.3751899837573,40.0369270449032,19.0222704394215,16.837128109698,23.1822712150997,27.5967038228795
48870.06,17.030391564713,1.16574962323225,14.7191426091361,-8.61789134874692,31.0393727812207,34.675801025419,13.4541848605284,14.5052906447314,17.8058314627085,23.4250239239255
48870.064,14.6905833083878,-5.20803951276052,15.7247310951275,-9.0003141238987,23.8613124123967,25.1460916948866,8.34617242996136,11.5213472536146,11.9992957148732,19.0854731257629
48870.068,11.7642460363636,-10.5535818832321,17.4673962263631,-10.6048834454377,16.3699373567358,11.4709548970448,3.95463394570215,6.9509759687673,5.29175920908276,13.4189895863001
48870.072,8.80868203978883,-14.2964090842992,19.4070194264216,-12.9766655417988,9.00205969981768,-5.30964941024024,0.300029827277554,0.106880846421915,-2.56365042370054,5.68100419585631
48870.076,6.61976983557579,-16.2938227841786,20.5095054431635,-15.150890284771,2.07172509931566,-23.1636888028542,-2.60378894276011,-8.48431761862667,-10.9500490050883,-3.54953487540112
48870.08,5.98641125110316,-16.5199936035273,20.0521632911949,-16.106486295683,-4.09370323520924,-39.3184547017871,-4.59519979600946,-17.0649006025542,-18.4703273797619,-12.6091302471435
48870.084,7.40183295401236,-14.6137352061457,18.2245517935725,-15.2794917615113,-8.9162407082591,-50.7533182979493,-5.37141925185098,-23.6052482372435,-23.6629144970288,-19.7151160692333
48870.088,10.7195189067429,-9.98307238881737,15.9752241464384,-12.8787368789641,-11.6451002788191,-55.1415603936236,-4.7254204150063,-26.955449690111,-25.7840036524333,-23.8359227040084
48870.092,14.964907941545,-2.58058418385765,14.2281899322903,-9.80904782444072,-11.8714568016734,-51.972819921451,-2.87530424655529,-27.2959383542708,-25.0946570334912,-24.9568608473665
48870.096,18.6477300371245,6.43988805285758,13.2012317724518,-7.17252233761872,-9.94349437816074,-42.9586588783452,-0.534976410991028,-25.6364537053673,-22.4830307287614,-23.7355155073196
48870.1,20.5660287823424,15.0315349421629,12.4481156859768,-5.61755445906372,-6.69030692484156,-31.0999748097042,1.47789464286745,-22.9010788131298,-18.7158470591794,-20.8597325097346
48870.104,20.4912444903786,21.3640879274991,11.4872598481235,-5.02111252754727,-2.68305625215594,-19.0239685205419,2.80903423797904,-19.3910007567935,-13.8909341179718,-16.554650413604
48870.108,19.0336368386826,24.6535918725574,10.2758887939327,-4.80072291322664,2.04184828641718,-8.04024845288159,3.73099442584763,-14.9789740034756,-7.58268192518899,-10.6384893759204
48870.112,16.736434724498,24.9629915014933,9.02531686581418,-4.59258135888571,7.33843496742998,1.33660196457537,4.67783029929085,-9.71388505855306,0.329117332626936,-3.16308558564006
48870.116,13.3258390360395,22.4359318420965,7.67076940344991,-4.63482623377373,12.1299035569159,8.25046769163851,5.61370613228852,-4.21111319814094,8.81759394440459,4.89639433951684
48870.12,7.98791103556394,17.0133678185763,5.74189394138164,-5.45801836199203,14.5673951964792,11.2363191666298,5.92096783417764,0.508601898647585,15.7314652343547,11.6561519091279
48870.124,0.455922393753875,8.92396262772387,2.88796868757106,-7.21093335843996,13.2745091538582,9.17310064588388,4.93990806504308,3.52883545878641,18.9109021535028,15.236610670484
48870.128,-8.24945646832878,-0.834852907604253,-0.524616683825225,-9.34981510450483,8.46446994492281,2.2974204601555,2.58527379766738,4.43060503092188,17.5829330440322,14.8658273145021
48870.132,-16.2375747484725,-10.7652214736607,-3.47188161899844,-11.011023119385,1.77843728377491,-7.88920510846209,-0.573212730800731,3.32205551182139,12.8454195896383,11.2199589685239
48870.136,-21.8445982849993,-19.5655441263824,-4.96800247163641,-11.628798537623,-4.89177567560084,-19.5382632240279,-3.74163862761464,0.652779020675603,6.83699094780878,5.81223348740757
48870.14,-24.2363815757492,-26.3662278104078,-4.63743687668204,-11.1492356781612,-10.2959820728586,-30.9581014779879,-6.3106088688319,-2.91947571133911,1.38243975135326,0.158970612496703
48870.144,-23.0922222235393,-30.3676135874061,-2.58038099721005,-9.75997846939523,-13.7128670719671,-40.28020477044,-7.90729949209993,-6.58432459431406,-2.75073439520178,-4.5613929926865
48870.148,-18.1632566228335,-30.7375763615143,1.18967453051616,-7.6532980650231,-14.4735500653992,-45.3080132072697,-8.30174881516221,-9.56580309464048,-5.64487507371895,-7.48227361483377
48870.152,-9.57069890760535,-27.3260237021281,6.97724343825426,-5.18280780594473,-12.1068475361506,-44.5397149365793,-7.49843561088214,-11.5142965227689,-7.68036998389427,-8.25922971526764
48870.156,1.50115901565573,-21.4041927881371,15.0031213916812,-3.07992790534676,-7.02720797337148,-38.6781181597255,-5.90900450432929,-12.7993931711982,-9.2934613186319,-7.54967513706051
